home,dir_name,author,year,title
.,H92UBRBT,Zhuang et al.,2015,Unabridged Phase Diagram For Single-Phased Fesexte
.,PS9FL7L7,Zhuang et al.,2015,Investigation Of Electron-Phonon Coupling In Epita
.,HAKKFZ86,Zhuang et al.,2015,Pauli-Limited Effect In The Magnetic Phase Diagram
.,HLLFVIRH,Aasi et al.,2016,First Low Frequency All-Sky Search For Continuous 
.,YJS99NJJ,Aasi et al.,2016,Search Of The Orion Spur For Continuous Gravitatio
.,BIQQ8TNE,Abberton et al.,2016,Global Agricultural Intensification During Climate
.,IWC8K66H,Abbott et al.,2016,Astrophysical Implications Of The Binary Black Hol
.,T8WK87VS,Abbott et al.,2016,The Rate Of Binary Black Hole Mergers Inferred Fro
.,VQGH5XF4,Abbott et al.,2016,First Targeted Search For Gravitational-Wave Burst
.,7SKTNZN4,Abbott et al.,2016,Localization And Broadband Follow-Up Of The Gravit
.,X7Q958HA,Abbott et al.,2016,Binary Black Hole Mergers In The First Advanced Li
.,GZ8DVDHX,Abbott et al.,2016,Gw151226 Observation Of Gravitational Waves From 
.,7YNTB5QL,Abbott et al.,2016,All-Sky Search For Long-Duration Gravitational Wav
.,3P2NGQHC,Abbott et al.,2016,Properties Of The Binary Black Hole Merger Gw15091
.,EG8423GQ,Abbott et al.,2016,Tests Of General Relativity With Gw150914
.,MQAXHJYQ,Abbott et al.,2016,Comprehensive All-Sky Search For Periodic Gravitat
.,ZUL96HAZ,Abbott et al.,2016,Upper Limits On The Rates Of Binary Neutron Star A
.,4TZTM322,Abbott et al.,2016,Characterization Of Transient Noise In Advanced Li
.,U7HEL684,Abbott et al.,2016,Improved Analysis Of Gw150914 Using A Fully Spin-P
.,CRPDXQHU,Abbott et al.,2016,Results Of The Deepest All-Sky Survey For Continuo
.,A8KDTP7B,Abbott et al.,2016,Observation Of Gravitational Waves From A Binary B
.,QN38HNCG,Abbott et al.,2016,Supplement “Localization And Broadband Follow-Up 
.,NZU5UZKF,Abbott et al.,2016,Search For Transient Gravitational Waves In Coinci
.,XLNALPIZ,Abbott et al.,2016,Gw150914 First Results From The Search For Binary
.,8RBU73UM,Abbott et al.,2016,Directly Comparing Gw150914 With Numerical Solutio
.,XDWSXW9E,Abbott et al.,2016,Observing Gravitational-Wave Transient Gw150914 Wi
.,PRBG6R2L,Abbott et al.,2016,Gw150914 Implications For The Stochastic Gravitat
.,NMSXJ78V,Abbott et al.,2016,Gw150914 The Advanced Ligo Detectors In The Era O
.,FHPLYF5N,Abbott et al.,2016,Supplement “The Rate Of Binary Black Hole Mergers
.,B82AU4T8,Abdurakhmanov et al.,2016,Wave-Packet Continuum-Discretization Approach To I
.,RDRI3QGM,Abellán and McGregor,2016,"The Role Of The Southward Wind Shift In Both, The "
.,EAXERR2B,Abreu et al.,2016,Nitroxide-Mediated Polymerization Of Vinyl Chlorid
.,UTHNBTPV,Acosta et al.,2016,Piezoelectricity And Rotostriction Through Polar A
.,NGB23ZKK,Adams et al.,2016,Outcome Of The First Wwpdbccdcd3r Ligand Validat
.,B65XYZRS,Adrián-Martínez et al.,2016,High-Energy Neutrino Follow-Up Search Of Gravitati
.,8SC5Y4IC,Agostino et al.,2016,Optimization Of Protein-Protein Docking For Predic
.,UJRF8458,Aili et al.,2016,Exceptional Durability Enhancement Of Papbi Based
.,LWELFTJA,Al-keisy et al.,2016,A Ferroelectric Photocatalyst Ag 10 Si 
.,5EWFHEK6,Alaal et al.,2016,First Principles Many-Body Calculations Of Electro
.,FAXKJ2A4,Alevizos et al.,2016,Analysis Of Dynamics In Multiphysics Modelling Of 
.,2JIBWYUI,Allison et al.,2016,Recent Developments In Geant4
.,UBGUBVEF,Allison et al.,2016,Erratum Discovery Of H I Gas In A Young Radio Gal
.,ZPVXRVXN,Allison et al.,2016,Tracing The Neutral Gas Environments Of Young Radi
.,HUIGFWWD,Ananthoju et al.,2016,Cationanion Substitution In Cu2znsns4 For Improve
.,CLMSIQNX,Andrews et al.,2016,Association Of Genetic Risk Factors With Cognitive
.,9ZLQPHQC,Andrys et al.,2016,Evaluation Of A Span Style=Font-Variantsmall-Ca
.,HCHVVP6Y,Aragonès et al.,2016,Electrostatic Catalysis Of A Diels–Alder Reaction
.,96XD7LJ3,Argüeso et al.,2016,Seasonal Mean Temperature Changes Control Future H
.,3UJMKV9W,Arora et al.,2016,Ionospheric Modelling Using Gps To Calibrate The M
.,H34Q8W2B,Askerka et al.,2016,The Mod-Qmmm Method
.,743R6LX9,Avazbaev et al.,2016,Polarization Of Lyman- Α Emission In Proton-Hydrog
.,PXF7JWJR,Azofra et al.,2016,A Dft Study Of Planar Vs. Corrugated Graphene-Like
.,7BZHZJN9,Azofra et al.,2016,An Intensified Π-Hole In Beryllium-Doped Boron Nit
.,8SCQU2IB,Badia and Nguyen,2016,Balancing Domain Decomposition By Constraints And 
.,43V6KWZU,Badia et al.,2016,Multilevel Balancing Domain Decomposition At Extre
.,ZBQNM9AG,Baghbanzadeh and Kassal,2016,Distinguishing The Roles Of Energy Funnelling And 
.,JJKWHHMJ,Bai et al.,2016,Identifying Anomalous Citations For Objective Eval
.,8YRJUIJA,Bakhsh et al.,2016,Linear Simulations Of The Cylindrical Richtmyer-Me
.,5JL7F63G,Balasubramaniam et al.,2016,New Data From Basal Australian Songbird Lineages S
.,HBYP7WAX,Banda-Barragán et al.,2016,Filament Formation In Wind–Cloud Interactions – I.
.,UGTUFXL8,Bandrowski et al.,2016,The Ontology For Biomedical Investigations
.,PMPRD8GM,Banerjee et al.,2016,Evidence From Stable Isotopes And 10be For Solar S
.,2TAYVJXM,Batley and Edwards,2016,The Application Of Genomics And Bioinformatics To 
.,ZNKULNR9,Bavi et al.,2016,The Role Of Mscl Amphipathic N Terminus Indicates 
.,BFZX8KGZ,Beardsley et al.,2016,First Season Mwa Eor Power Spectrum Results At Red
.,F7FE2KGE,Beck et al.,2016,Global-Scale Regionalization Of Hydrologic Model P
.,D669SX2F,Bedon et al.,2016,"Advancements In Design, Analysis, And Retrofitting"
.,6YKKBK8I,Belczynski et al.,2016,The Effect Of Pair-Instability Mass Loss On Black-
.,MF6AQV4V,Bell et al.,2016,Time-Domain And Spectral Properties Of Pulsars At 
.,R59UICQL,Bell et al.,2016,The Influence Of Alloying Elements On The Corrosio
.,MTHYVZPJ,Bellstedt et al.,2016,The Evolution In The Stellar Mass Of Brightest Clu
.,APTJR4G2,Bernardi and Searles,2016,Local Response In Nanopores
.,I8B4EAVC,Bernardi et al.,2016,Kat-7 Observations Of An Unbiased Sample Of Mass-S
.,Q6HPY3WE,Biggerstaff et al.,2016,Enhancing Coherent Transport In A Photonic Network
.,PXC5DTAK,Blackwell et al.,2016,Iterative Learning Control Applied To A Non-Linear
.,V3WZWMK2,Bodman et al.,2016,How Do Carbon Cycle Uncertainties Affect Ipcc Temp
.,DZJXR37N,Botha and Sheppard,2016,Mapping Permeability In Low-Resolution Micro-Ct Im
.,CZ6HL3H2,Boucharel et al.,2016,Modes Of Hurricane Activity Variability In The Eas
.,LUGL8K7E,Boucharel et al.,2016,Influence Of Oceanic Intraseasonal Kelvin Waves On
.,DDL8L75M,Boucharel et al.,2016,Different Controls Of Tropical Cyclone Activity In
.,YKG5UPXL,Bourne and Power,2016,Simulating Feedback From Nuclear Clusters The Imp
.,75BFFIU4,Brandt et al.,2016,Quantitative Analysis Of Step-Growth Polymers By S
.,VTKBP3CK,Braune et al.,2016,Electron Angular Distributions Of Noble Gases In S
.,8J8VNETI,Bristow et al.,2016,Free Energy Of Ligand Removal In The Metal–Organic
.,T3LGPRCF,Bristow et al.,2016,A General Forcefield For Accurate Phonon Propertie
.,Q9CEMMZP,Broughton et al.,2016,On The Propagation And Mode Conversion Of Auroral 
.,2E7PVIWN,Brown et al.,2016,Investigation Of The Identity Of The Nucleophile I
.,AY3RXTPY,Buchanan et al.,2016,The Simulated Climate Of The Last Glacial Maximum 
.,GNP3GDS5,Buchholz et al.,2016,Source And Meteorological Influences On Air Qualit
.,A4P7VINY,Bulla et al.,2016,Type Ia Supernovae From Violent Mergers Of Carbon–
.,EBFPKQF6,Bulla et al.,2016,Predicting Polarization Signatures For Double-Deto
.,3WIVFNE9,Burke et al.,2016,Locality Of Correlation In Density Functional Theo
.,7HH6TZQC,Burke-Spolaor et al.,2016,Limits On Fast Radio Bursts From Four Years Of The
.,FI26KCER,Burlon et al.,2016,Gamma-Ray Bursts From Massive Population-Iii Stars
.,5DYNDNL5,Burr et al.,2016,Solubility And Partitioning Of Impurities In Be Al
.,UG3PKKYR,Callingham et al.,2016,Low Radio Frequency Observations And Spectral Mode
.,HYHMMM59,Calvert et al.,2016,The Interaction Of Excited Atoms And Few-Cycle Las
.,XZZGNI44,Campbell et al.,2016,Towards 21st Century Stellar Models Star Clusters
.,R6QN3MJK,Carroll et al.,2016,A High Reliability Survey Of Discrete Epoch Of Rei
.,AVE3VMZ3,Casey et al.,2016,The Cc Domain Structure From The Wheat Stem Rust R
.,WEMWHX3F,Cazorla and Errandonea,2016,Giant Mechanocaloric Effects In Fluorite-Structure
.,NS3PP83I,Chan et al.,2016,Α-Hydrogen Abstraction By •Oh And •Sh Radicals Fro
.,D4K23U47,Chan et al.,2016,On The Inclusion Of Post-Mp2 Contributions To Doub
.,TFZ8JY69,Chang et al.,2016,Two-Dimensional Shape Memory Graphene Oxide
.,9HA4PI2V,Charchar et al.,2016,Gold Nanoparticles Understanding And Designing Th
.,X4YXJ58S,Charchar et al.,2016,Understanding And Designing The Gold–Bio Interface
.,EX6XRJQ3,Charlton et al.,2016,Heating Due To Momentum Transfer In Low-Energy Pos
.,EZ3286YY,Chen et al.,2016,Ammonium Aminodiboranate A Long‐Sought Isomer Of 
.,2QKRIX9V,Chen et al.,2016,Peptidomimetic Star Polymers For Targeting Biologi
.,4JFF3TUC,Chen et al.,2016,"Microstructural Evolution, Strengthening And Therm"
.,29Z8UY97,Chen et al.,2016,Manipulation Of Nanoscale Domain Switching Using A
.,A86H3Y6H,Chen et al.,2016,"Enhanced Photovoltaic Effect In Fe‐Doped (Bi, Na) "
.,7CVYSE78,Chen et al.,2016,Configurable Electrostatically Doped High Performa
.,674SW4IX,Cheng and Shahin,2016,Urease Active Bioslurry A Novel Soil Improvement 
.,5A3VJVYV,Cheng et al.,2016,Ion Transport In Complex Layered Graphene-Based Me
.,3U8GB3AU,Cheng et al.,2016,Automatic Online Buffer Capacity (Alkalinity) Meas
.,KIRV5367,Childress et al.,2016,The Anu Wifes Supernova Programme (Awsnap)
.,JQJM3SC8,Clarke et al.,2016,A High-Density Snp Genotyping Array For Brassica N
.,JAIE4EXK,Clarke et al.,2016,An Investigation Of Future Fuel Load And Fire Weat
.,B5FX5HCU,Clarke et al.,2016,Erratum To An Investigation Of Future Fuel Load A
.,DY2BD3P8,Clegg et al.,2016,Development And Validation Of An Electronic Frailt
.,QKKFFGNN,Cohen et al.,2016,Local Versus Global Effects Of Isoflurane Anesthes
.,QNIY84B4,Collevecchio et al.,2016,The Worm Process For The Ising Model Is Rapidly Mi
.,UNSJ76RL,Colomés et al.,2016,Mixed Finite Element Methods With Convection Stabi
.,U3JK8ETX,Constantino et al.,2016,The Treatment Of Mixing In Core Helium Burning Mod
.,WLLCVI8D,Cooper et al.,2016,Development Of Xe And Kr Empirical Potentials For 
.,ZI3LJ332,Corbett et al.,2016,Revisiting The Scissor‐Like Mechanism Of Activatio
.,E5V26AKZ,Côté et al.,2016,Mass And Metallicity Requirement In Stellar Models
.,SNUASKUV,Coughlan et al.,2016,Photo And Collision Induced Isomerization Of A Cyc
.,L287L798,Cressot et al.,2016,Can We Detect Regional Methane Anomalies A Compar
.,89YGEGDY,Cui et al.,2016,How Does Our Choice Of Observable Influence Our Es
.,T4HWFMD3,Cui et al.,2016,Nifty Galaxy Cluster Simulations – Iv. Quantifying
.,E7MZFYUQ,Curran et al.,2016,A Search For H I And Oh Absorption In Z ≳ 3
.,Z7233VYX,Cyburt et al.,2016,Dependence Of X-Ray Burst Models On Nuclear Reacti
.,TQGNQF2V,Dar et al.,2016,"Formation Of Persistent Organic Pollutants From 2,"
.,BP53WYHZ,Davies et al.,2016,The Mantle Wedge's Transient 3‐D Flow Regime And T
.,L6LVU5XR,De La Pierre et al.,2016,Structure And Dynamics Of Water At Step Edges On T
.,EEIW5RWH,Degirmenci and Coote,2016,Effect Of Substituents On The Stability Of Sulfur-
.,3K6XPEMY,Deplazes et al.,2016,Membrane-Binding Properties Of Gating Modifier And
.,LBHPLTQ8,Deplazes et al.,2016,Combination Of Ambiguous And Unambiguous Data In T
.,A6AJWDT7,Di Luca et al.,2016,Quantifying The Overall Added Value Of Dynamical D
.,LUITWFHR,Dobson et al.,2016,Layer Response Theory Energetics Of Layered Mater
.,K7MN8D4R,Dopita et al.,2016,Forbidden Iron Lines And Dust Destruction In Super
.,ZKRP7KIW,Dou et al.,2016,Atomic Layer‐By‐Layer Co 3 O 4su
.,E235DQ5W,Doyle et al.,2016,Commentary Computational Biomechanics–Based Ruptu
.,DR8Q6TBJ,Dragos et al.,2016,Nucleon Matrix Elements Using The Variational Meth
.,6JMS5FIE,Driver et al.,2016,The Wide Area Vista Extra-Galactic Survey (Waves)
.,643FL8NN,Drori et al.,2016,A Supramolecular Ice Growth Inhibitor
.,VHZTWVJQ,Du,2016,In Silico Engineering Of Graphene‐Based Van
.,LSD7NF2J,Du et al.,2016,Quasi-Freestanding Epitaxial Silicene On Ag(111) B
.,NEV8JDGP,Dufois et al.,2016,Anticyclonic Eddies Are More Productive Than Cyclo
.,75HBKGCY,Dutta et al.,2016,N7-(Carboxymethyl)Guanine-Lithium Crystalline Comp
.,BLIZ2WQG,Elahi et al.,2016,Nifty Galaxy Cluster Simulations – Iii. The Simila
.,MNJ37A66,Engels et al.,2016,Optimizing Dose Enhancement With Ta 2 O 5 Nanopart
.,LUYJVH9Z,England et al.,2016,Troposphere‐Stratosphere Dynamical Coupling In The
.,DFZT9836,Evans et al.,2016,On Typicality In Nonequilibrium Steady States
.,SE7H2G8Q,Evans et al.,2016,A Derivation Of The Gibbs Equation And The Determi
.,C9BAQVMH,Eveleens et al.,2016,Chiral-Selective Carbon Nanotube Etching With Ammo
.,Z7JET9NF,Ewall-Wice et al.,2016,First Limits On The 21 Cm Power Spectrum During Th
.,8T6YNK4S,Fabrikant et al.,2016,Near-Threshold Behavior Of Positronium-Antiproton 
.,E3KMBPV3,Falaleeva et al.,2016,Dual Function Of Cd Box Small Nucleolar Rnas In R
.,8RWD2JRC,Farmahini and Bhatia,2016,Effect Of Structural Anisotropy And Pore-Network A
.,GZBVKHHI,Federrath,2016,On The Universality Of Interstellar Filaments The
.,7UGFY93U,Federrath,2016,Magnetic Field Amplification In Turbulent Astrophy
.,WTPVXPKD,Federrath et al.,2016,"The Link Between Turbulence, Magnetic Fields, Fila"
.,D9BFL3ZU,Feng et al.,2016,Invigorating Ocean Boundary Current Systems Around
.,M22PNZ5C,Feng et al.,2016,Magnetic Field Actuated Manipulation And Transfer 
.,GKYSHGCR,Fisher et al.,2016,Organic Nitrate Chemistry And Its Implications For
.,NW6FDLFD,Forbes et al.,2016,Suppression Of Star Formation In Dwarf Galaxies By
.,C2SXU4E4,Forman et al.,2016,Hidden Secrets Of Deformation Impact-Induced Comp
.,USKKPZQ8,Forootan et al.,2016,Quantifying The Impacts Of Enso And Iod On Rain Ga
.,PGVWYSPJ,Fougerouse et al.,2016,Gold Remobilisation And Formation Of High Grade Or
.,K25ZF6EU,Frants et al.,2016,Constraints On The Global Marine Iron Cycle From A
.,GR68R5TB,Franzen et al.,2016,The 154 Mhz Radio Sky Observed By The Murchison Wi
.,FFK3PAAX,Fraser et al.,2016,Structure Of 23 Al From A Multi-Channel
.,KPSESEB3,Fraser et al.,2016,Importance Of Resonance Widths In Low-Energy Scatt
.,3GFW2B8R,Frick et al.,2016,Toward A Quantitative Description Of Radical Photo
.,ZLZLXDF6,Fyfe et al.,2016,Making Sense Of The Early-2000s Warming Slowdown
.,LUGM5TZI,Gao et al.,2016,Single Atom (Pdpt) Supported On Graphitic Carbon 
.,HW7YHN4W,Gao et al.,2016,Activating Catalytic Inert Basal Plane Of Molybden
.,SSRHHGGY,Garcia-Bloj et al.,2016,Waking Up Dormant Tumor Suppressor Genes With Zinc
.,RY3K6YJF,Gay et al.,2016,Parental And Peer Influences On Emerging Adult Pro
.,JHRBKPV8,Gettelman and Sherwood,2016,Processes Responsible For Cloud Feedback
.,WU2J88GR,Giroletti et al.,2016,High-Energy Sources At Low Radio Frequency The Mu
.,XYLZ7ZQ7,Goerigk and Sharma,2016,The Inv24 Test Set How Well Do Quantum-Chemical M
.,IYJN95CI,Goldbaum et al.,2016,Mass Transport And Turbulence In Gravitationally U
.,CU3XUAPT,Golicz et al.,2016,The Pangenome Of An Agronomically Important Crop P
.,N3EBN9VU,Golicz et al.,2016,Towards Plant Pangenomics
.,ZD4T5JJC,Gómez et al.,2016,Streamwise-Varying Steady Transpiration Control In
.,NEAKNAUI,Gómez et al.,2016,Estimation Of Unsteady Aerodynamic Forces Using Po
.,PCJKB6GD,Gorgolewski et al.,2016,"The Brain Imaging Data Structure, A Format For Org"
.,6H22PX4P,Gould,2016,How Polarizabilities And C 6 Coe
.,MNNG48NE,Gould and Bučko,2016,C 6 Coefficients And Dipole Pola
.,Z3CASFIK,Gould et al.,2016,A Fractionally Ionic Approach To Polarizability An
.,ELJZDQVZ,Graur et al.,2016,Late-Time Photometry Of Type Ia Supernova Sn 2012c
.,KE7WZTUX,Griffith et al.,2016,Reptile Pregnancy Is Underpinned By Complex Change
.,FKALABA4,Griffith et al.,2016,Passive Heaving Of Elliptical Cylinders With Activ
.,4RSAPSKM,Groeskamp et al.,2016,Anthropogenic Carbon In The Ocean-Surface To Inter
.,UZWSVKEH,Guo et al.,2016,Modular Assembly Of Superstructures From Polypheno
.,T6YBP8PQ,Guo et al.,2016,The Bursty Star Formation Histories Of Low-Mass Ga
.,YEBRHWN4,Gupta et al.,2016,Optimization Of Agitation Speed In Spinner Flask F
.,FI5XMBDY,Guszejnov et al.,2016,The Necessity Of Feedback Physics In Setting The P
.,9WSFCBHJ,Guttmann et al.,2016,Is The Full Susceptibility Of The Square-Lattice I
.,6WZVLRL9,Hall and Leinweber,2016,Flavor-Singlet Baryons In The Graded Symmetry Appr
.,HSWCBRNZ,Hancock et al.,2016,Radio Variability In The Phoenix Deep Survey At 1.
.,V3KJWWFQ,Hankel and Searles,2016,"Lithium Storage On Carbon Nitride, Graphenylene An"
.,8GCAQIWV,Hansen et al.,2016,"On Mode Conversion, Reflection, And Transmission O"
.,F2XD9RE8,Harrisson et al.,2016,Identifying Environmental Correlates Of Intraspeci
.,LLMN8JTZ,Harrisson et al.,2016,Scope For Genetic Rescue Of An Endangered Subspeci
.,ZUDLL5CJ,Harrisson et al.,2016,Pleistocene Divergence Across A Mountain Range And
.,6HJGZZJF,Harvey-Smith et al.,2016,High-Velocity Oh Megamasers In Iras 20100−4156 Ev
.,A4KBZIHL,Haskell and Melatos,2016,Pinned Vortex Hopping In A Neutron Star Crust
.,HPB3ELIT,Hassan et al.,2016,A Rapid Burst In Hotspot Motion Through The Intera
.,UZZEGZ9B,Henriques et al.,2016,Interaction Of Tarantula Venom Peptide Protx-Ii Wi
.,RSTPG4QJ,Herold et al.,2016,The Influence Of Soil Moisture Deficits On Austral
.,UYKK7D3M,Herring et al.,2016,Enhancing Residual Trapping Of Supercritical Co S
.,H2E4YGGM,Herzog et al.,2016,The Radio Spectral Energy Distribution Of Infrared
.,K98EJUJ5,Heuser et al.,2016,Angular Dependence Of Photoemission Time Delay In 
.,RVZ9ZLPK,Hewavisenti et al.,2016,The Identification Of Immune Genes In The Milk Tra
.,DY36MUQQ,Heywood et al.,2016,Wide-Field Broad-Band Radio Imaging With Phased Ar
.,FK4MCWJT,Hierro et al.,2016,Shock Capturing Techniques For H P -Adaptive Finit
.,ZRT8AMFG,Hindson et al.,2016,"A Large-Scale, Low-Frequency Murchison Widefield A"
.,QZJJ5K3L,Ho and Ertem,2016,Calculating Free Energy Changes In Continuum Solva
.,TAX59RYB,Hobbs et al.,2016,Novel Adaptive Softening For Collisionless Ni
.,3VXLGBVC,Hobbs et al.,2016,A Pilot Askap Survey Of Radio Transient Events In 
.,KM9IF958,Hodges et al.,2016,Equilibrium Binding Energies From Fluctuation Theo
.,FE9I7SDD,Horesh et al.,2016,Testing The Magnetar Model Via Late-Time Radio Obs
.,N8FFX4JK,Hou et al.,2016,Discrete Particle Modeling Of Lateral Jets Into A 
.,GGME2S59,Howe et al.,2016,Ph-Regulated Nonelectrogenic Anion Transport By Ph
.,7EICLMV3,Howitt et al.,2016,Hydrodynamic Simulations Of Pulsar Glitch Recovery
.,K9KFIQN8,Hui et al.,2016,Semi-Automatic Mapping Of Tidal Cracks In The Fast
.,Z8VJPAYQ,Humphries et al.,2016,Unexpectedly High Ultrafine Aerosol Concentrations
.,54SXSTWL,Ilatikhameneh et al.,2016,Design Rules For High Performance Tunnel Transisto
.,DLWWSGLN,Ilatikhameneh et al.,2016,From Fowler–Nordheim To Nonequilibrium Green’s Fun
.,R9ECQ2DP,Ilatikhameneh et al.,2016,Universal Behavior Of Atomistic Strain In Self-Ass
.,YU2KV2AI,Incerti et al.,2016,Review Of Geant4-Dna Applications For Micro And Na
.,6IXELN79,Ivanov et al.,2016,Transverse Electron Momentum Distribution In Tunne
.,KYSFKMUS,Jackson et al.,2016,Resolving The Structure Of Tibe 12
.,3KY5I2D9,Jacobs et al.,2016,The Murchison Widefield Array 21 Cm Power Spectrum
.,LNATAAXW,Jensen,2016,Square Lattice Self-Avoiding Walks And Biased Diff
.,9UDBF7K2,Jerkstrand et al.,2016,Nebular Spectra Of Pair-Instability Supernovae
.,D3YSI5NC,Jia et al.,2016,Defect Graphene As A Trifunctional Catalyst For El
.,QQ5L3YM8,Jiang et al.,2016,Molecular Dynamics Simulations Of The Electric Dou
.,TUIP8TRX,Jiao et al.,2016,Predicting Single-Layer Technetium Dichalcogenides
.,GXUKHVXI,Jiao et al.,2016,Two-Dimensional Boron Hydride Sheets High Stabili
.,MH2BHZCS,Jin et al.,2016,Selective Binding Modes And Allosteric Inhibitory 
.,BBHWVT88,Johnson et al.,2016,"Mimic-Iii, A Freely Accessible Critical Care Datab"
.,PPXZC3ZT,Johnson et al.,2016,Natural Hazards In Australia Floods
.,VFN94B4H,Jones et al.,2016,Assessing Recent Trends In High-Latitude Southern 
.,7N8WNKBI,Jones et al.,2016,Do Electron-Capture Supernovae Make Neutron Stars
.,TASBNX2A,Jones et al.,2016,Use Of Remote-Sensing Reflectance To Constrain A D
.,D8TG8AHX,JUNA Collaboration et al.,2016,Progress Of Jinping Underground Laboratory For Nuc
.,GX8V9HYF,Kadyrov and Bray,2016,Recent Progress In The Description Of Positron Sca
